id,type,type_id
tm446206,MOVIE,1
tm447263,MOVIE,1
tm447750,MOVIE,1
tm447915,MOVIE,1
tm448690,MOVIE,1
tm452046,MOVIE,1
tm452962,MOVIE,1
tm456271,MOVIE,1
tm456894,MOVIE,1
tm458034,MOVIE,1
tm458418,MOVIE,1
tm461726,MOVIE,1
tm462903,MOVIE,1
tm463592,MOVIE,1
tm464888,MOVIE,1
tm465984,MOVIE,1
tm467579,MOVIE,1
tm467804,MOVIE,1
tm468724,MOVIE,1
tm470687,MOVIE,1
tm472961,MOVIE,1
tm473601,MOVIE,1
tm474647,MOVIE,1
tm475162,MOVIE,1
tm53625,MOVIE,1
tm53999,MOVIE,1
tm67444,MOVIE,1
tm7135,MOVIE,1
tm72251,MOVIE,1
tm75022,MOVIE,1
tm76428,MOVIE,1
tm78189,MOVIE,1
tm80487,MOVIE,1
tm810357,MOVIE,1
tm810657,MOVIE,1
tm810836,MOVIE,1
tm811691,MOVIE,1
tm823848,MOVIE,1
tm824324,MOVIE,1
tm824858,MOVIE,1
tm826473,MOVIE,1
tm826677,MOVIE,1
tm826875,MOVIE,1
tm826983,MOVIE,1
tm830994,MOVIE,1
tm831125,MOVIE,1
tm833555,MOVIE,1
tm834121,MOVIE,1
tm834230,MOVIE,1
tm835305,MOVIE,1
tm835357,MOVIE,1
tm836438,MOVIE,1
tm837042,MOVIE,1
tm837648,MOVIE,1
tm838869,MOVIE,1
tm838954,MOVIE,1
tm839847,MOVIE,1
tm840152,MOVIE,1
tm840242,MOVIE,1
tm840761,MOVIE,1
tm841410,MOVIE,1
tm842829,MOVIE,1
tm843143,MOVIE,1
tm843222,MOVIE,1
tm84348,MOVIE,1
tm843944,MOVIE,1
tm844236,MOVIE,1
tm844497,MOVIE,1
tm845370,MOVIE,1
tm845512,MOVIE,1
tm845552,MOVIE,1
tm845588,MOVIE,1
tm845850,MOVIE,1
tm846941,MOVIE,1
tm847212,MOVIE,1
tm847430,MOVIE,1
tm847678,MOVIE,1
tm848663,MOVIE,1
tm849251,MOVIE,1
tm849565,MOVIE,1
tm850176,MOVIE,1
tm850730,MOVIE,1
tm850862,MOVIE,1
tm851055,MOVIE,1
tm852185,MOVIE,1
tm852207,MOVIE,1
tm853091,MOVIE,1
tm853396,MOVIE,1
tm853953,MOVIE,1
tm85426,MOVIE,1
tm854278,MOVIE,1
tm854749,MOVIE,1
tm855232,MOVIE,1
tm855535,MOVIE,1
tm856372,MOVIE,1
tm856424,MOVIE,1
tm857805,MOVIE,1
tm857873,MOVIE,1
tm857921,MOVIE,1
tm858001,MOVIE,1
tm858416,MOVIE,1
tm859256,MOVIE,1
tm859424,MOVIE,1
tm860204,MOVIE,1
tm860487,MOVIE,1
tm860965,MOVIE,1
tm863879,MOVIE,1
tm8687,MOVIE,1
tm87909,MOVIE,1
tm881973,MOVIE,1
tm882222,MOVIE,1
tm882875,MOVIE,1
tm883113,MOVIE,1
tm884531,MOVIE,1
tm885364,MOVIE,1
tm885470,MOVIE,1
tm885860,MOVIE,1
tm885938,MOVIE,1
tm887376,MOVIE,1
tm888850,MOVIE,1
tm889018,MOVIE,1
tm889200,MOVIE,1
tm889390,MOVIE,1
tm89054,MOVIE,1
tm890591,MOVIE,1
tm894858,MOVIE,1
tm895839,MOVIE,1
tm896976,MOVIE,1
tm897538,MOVIE,1
tm897771,MOVIE,1
tm898169,MOVIE,1
tm898180,MOVIE,1
tm898759,MOVIE,1
tm902363,MOVIE,1
tm910040,MOVIE,1
tm916008,MOVIE,1
tm917036,MOVIE,1
tm917846,MOVIE,1
tm918701,MOVIE,1
tm918704,MOVIE,1
tm918959,MOVIE,1
tm919210,MOVIE,1
tm920599,MOVIE,1
tm922706,MOVIE,1
tm926004,MOVIE,1
tm932201,MOVIE,1
tm935878,MOVIE,1
tm936519,MOVIE,1
tm938048,MOVIE,1
tm938186,MOVIE,1
tm940835,MOVIE,1
tm941493,MOVIE,1
tm942492,MOVIE,1
tm944561,MOVIE,1
tm945283,MOVIE,1
tm946718,MOVIE,1
tm946846,MOVIE,1
tm950360,MOVIE,1
tm950808,MOVIE,1
tm953122,MOVIE,1
tm971431,MOVIE,1
tm972010,MOVIE,1
tm97793,MOVIE,1
tm977952,MOVIE,1
tm978401,MOVIE,1
tm979073,MOVIE,1
tm979689,MOVIE,1
tm980358,MOVIE,1
tm983091,MOVIE,1
tm98735,MOVIE,1
tm989205,MOVIE,1
tm990740,MOVIE,1
tm993790,MOVIE,1
tm997617,MOVIE,1
tm997728,MOVIE,1
tm998678,MOVIE,1
ts19384,SHOW,2
ts20648,SHOW,2
ts215341,SHOW,2
ts216593,SHOW,2
ts216698,SHOW,2
ts217553,SHOW,2
ts219049,SHOW,2
ts220248,SHOW,2
ts220983,SHOW,2
ts221016,SHOW,2
ts221293,SHOW,2
ts221365,SHOW,2
ts221366,SHOW,2
ts222363,SHOW,2
ts222438,SHOW,2
ts222439,SHOW,2
ts222838,SHOW,2
ts223062,SHOW,2
ts223077,SHOW,2
ts223078,SHOW,2
ts223454,SHOW,2
ts223530,SHOW,2
ts223548,SHOW,2
ts223690,SHOW,2
ts224164,SHOW,2
ts224198,SHOW,2
ts224440,SHOW,2
ts224746,SHOW,2
ts224786,SHOW,2
ts224794,SHOW,2
ts224956,SHOW,2
ts225328,SHOW,2
ts225379,SHOW,2
ts225460,SHOW,2
ts225513,SHOW,2
ts225647,SHOW,2
ts225669,SHOW,2
ts225860,SHOW,2
ts225867,SHOW,2
ts227385,SHOW,2
ts23353,SHOW,2
ts235672,SHOW,2
ts236033,SHOW,2
ts236197,SHOW,2
ts236619,SHOW,2
ts236685,SHOW,2
ts237014,SHOW,2
ts237239,SHOW,2
ts237304,SHOW,2
ts237488,SHOW,2
ts237499,SHOW,2
ts237773,SHOW,2
ts241460,SHOW,2
ts241854,SHOW,2
ts245653,SHOW,2
ts251157,SHOW,2
ts251420,SHOW,2
ts251477,SHOW,2
ts251654,SHOW,2
ts251783,SHOW,2
ts252098,SHOW,2
ts252977,SHOW,2
ts253549,SHOW,2
ts253685,SHOW,2
ts254045,SHOW,2
ts254737,SHOW,2
ts254928,SHOW,2
ts254956,SHOW,2
ts254982,SHOW,2
ts255427,SHOW,2
ts255677,SHOW,2
ts256784,SHOW,2
ts256898,SHOW,2
ts25707,SHOW,2
ts267956,SHOW,2
ts268103,SHOW,2
ts268220,SHOW,2
ts268283,SHOW,2
ts268551,SHOW,2
ts268799,SHOW,2
ts269085,SHOW,2
ts269283,SHOW,2
ts269300,SHOW,2
ts271005,SHOW,2
ts272134,SHOW,2
ts273461,SHOW,2
ts284862,SHOW,2
ts285233,SHOW,2
ts285854,SHOW,2
ts287532,SHOW,2
ts287804,SHOW,2
ts297031,SHOW,2
ts297061,SHOW,2
ts300399,SHOW,2
ts301915,SHOW,2
ts301964,SHOW,2
ts302434,SHOW,2
ts304136,SHOW,2
ts307884,SHOW,2
ts308039,SHOW,2
ts311887,SHOW,2
ts313689,SHOW,2
ts314529,SHOW,2
ts314647,SHOW,2
ts317239,SHOW,2
ts321254,SHOW,2
ts326955,SHOW,2
ts328625,SHOW,2
ts329854,SHOW,2
ts343404,SHOW,2
ts346007,SHOW,2
ts346656,SHOW,2
ts44053,SHOW,2
ts55735,SHOW,2
ts56544,SHOW,2
ts57744,SHOW,2
ts58480,SHOW,2
ts59542,SHOW,2
ts76949,SHOW,2
ts78757,SHOW,2
ts81827,SHOW,2
ts81828,SHOW,2
ts82375,SHOW,2
ts82591,SHOW,2
ts82770,SHOW,2
ts83454,SHOW,2
ts84330,SHOW,2
ts85236,SHOW,2
ts86241,SHOW,2
ts86360,SHOW,2
ts89531,SHOW,2
ts90448,SHOW,2
ts90568,SHOW,2
ts90643,SHOW,2
ts90648,SHOW,2
ts91125,SHOW,2
