id,title,release_year,age_certification,runtime,imdb_id,imdb_score,imdb_votes,is_best_movie_by_year,is_best_movie,is_best_show_by_year,is_best_show
tm39487,Catch and Release,2006,PG-13,111,tt0395495,5.9,26157,0,0,0,0
tm138902,Inuyasha the Movie 3: Swords of an Honorable Ruler,2003,PG-13,99,tt0396659,7.6,2206,0,0,0,0
tm176528,Memoirs of a Geisha,2005,PG-13,145,tt0397535,7.3,146847,1,1,0,0
tm165593,Rumor Has It...,2005,PG-13,97,tt0398375,5.5,57894,0,0,0,0
tm86051,Black Friday,2004,R,143,tt0400234,8.4,20611,0,1,0,0
tm712151,Laugh Out Loud,2003,,60,tt0401575,7.0,13,0,0,0,0
tm160800,Chaos,2005,R,106,tt0402910,6.4,54633,0,0,0,0
tm161263,The Cave,2005,PG-13,97,tt0403424,5.1,38445,0,0,0,0
tm89936,Arahan,2004,,114,tt0404777,6.6,3813,0,0,0,0
tm172683,War of the Worlds,2005,PG-13,117,tt0407304,6.5,439027,0,0,0,0
tm85689,Krishna Cottage,2004,,124,tt0408976,5.1,1153,0,0,0,0
ts20305,Naruto,2002,TV-PG,23,tt0409591,8.4,93980,0,0,1,1
tm23935,The Lake House,2006,PG,105,tt0410297,6.8,148043,0,0,0,0
ts21469,Grey's Anatomy,2005,TV-14,49,tt0413573,7.6,293618,0,0,0,1
tm21467,Final Destination 3,2006,R,93,tt0414982,5.8,139797,0,0,0,0
tm170169,Kaal,2005,,127,tt0415908,4.7,5309,0,0,0,0
tm31189,The Spiderwick Chronicles,2008,PG,96,tt0416236,6.5,94628,0,0,0,0
ts3371,Avatar: The Last Airbender,2005,TV-Y7,24,tt0417299,9.3,297336,0,0,1,1
ts12701,Code Lyoko,2003,TV-G,24,tt0417311,7.3,5109,0,0,0,0
ts35201,Food Wars! Shokugeki no Soma,2015,TV-MA,24,tt0417325,8.2,9651,0,0,0,0
tm368679,Madness in the Desert,2004,,141,tt0417528,8.4,373,0,0,0,0
tm22540,Phir Hera Pheri,2006,,155,tt0419058,7.1,22505,0,1,0,0
tm89012,The Student Cop,2004,,110,tt0419482,6.3,2051,0,0,0,0
tm26638,The Texas Chainsaw Massacre: The Beginning,2006,R,91,tt0420294,5.8,72366,0,0,0,0
tm91125,Fida,2004,,122,tt0422236,5.4,2608,0,0,0,0
tm96052,Palermo Hollywood,2004,,113,tt0422907,5.2,200,0,0,0,0
tm88343,Perazhagan,2004,,148,tt0422934,6.4,1496,0,0,0,0
tm169949,Just Like Heaven,2005,PG-13,95,tt0425123,6.7,106755,0,0,0,0
tm22636,Trailer Park Boys: The Movie,2006,R,95,tt0425601,7.1,12831,0,1,0,0
tm84613,Hairspray,2007,PG,117,tt0427327,6.7,128190,0,0,0,0
tm184913,Four Brothers,2005,R,109,tt0430105,6.8,144656,0,0,0,0
tm153284,The Giver,2014,PG-13,97,tt0435651,6.4,118117,0,0,0,0
tm29555,Friends with Money,2006,R,88,tt0436331,5.8,30186,0,0,0,0
tm154470,Terminator Salvation,2009,PG-13,110,tt0438488,6.5,357557,0,0,0,0
tm164557,Initial D,2005,,107,tt0439630,6.3,8536,0,0,0,0
tm85243,The Trailer Park Boys Xmas Special,2004,,57,tt0439856,8.0,3422,0,0,0,0
tm79442,The Bourne Ultimatum,2007,PG-13,115,tt0440963,8.0,627009,0,1,0,0
tm23977,Fuga,2006,,110,tt0442236,6.3,1120,0,0,0,0
tm160596,Zozo,2005,,105,tt0448267,6.5,3210,0,0,0,0
tm278681,Puss in Boots,2011,PG,79,tt0448694,6.6,156144,0,0,0,0
tm29269,Jodhaa Akbar,2008,PG-13,213,tt0449994,7.5,32188,0,1,0,0
tm23441,Kabhi Alvida Naa Kehna,2006,PG,193,tt0449999,6.0,19797,0,0,0,0
tm32919,Blood Diamond,2006,R,143,tt0450259,8.0,536858,0,1,0,0
tm164591,Apaharan,2005,,173,tt0451631,7.4,4736,0,0,0,0
tm164389,Paheli,2005,PG-13,141,tt0451850,6.3,13206,0,0,0,0
ts6495,Criminal Minds,2005,TV-14,44,tt0452046,8.1,189191,0,0,0,1
tm86189,Good Luck Chuck,2007,,101,tt0452625,5.6,89755,0,0,0,0
tm82442,TMNT,2007,PG,87,tt0453556,6.2,64062,0,0,0,0
tm169719,42,2013,PG-13,128,tt0453562,7.5,93314,0,1,0,0
tm22342,Waist Deep,2006,R,97,tt0456020,5.8,9957,0,0,0,0
tm176297,Kyaa Kool Hai Hum,2005,,172,tt0456500,6.1,3507,0,0,0,0
tm166293,The Blue Umbrella,2005,,90,tt0457802,7.3,2077,0,0,0,0
ts63295,Vientos de agua,2006,TV-MA,72,tt0459724,8.7,1034,0,0,0,0
ts21465,Supernatural,2005,TV-14,45,tt0460681,8.5,428639,0,0,0,1
tm32885,Rang De Basanti,2006,PG-13,157,tt0460895,8.1,118092,1,1,0,0
tm30170,Don,2006,PG-13,178,tt0461936,7.1,36836,0,1,0,0
tm29737,Rambo,2008,R,92,tt0462499,7.0,228799,0,1,0,0
tm29731,Chup Chup Ke,2006,G,165,tt0464160,6.9,10528,0,1,0,0
tm78592,Michael Clayton,2007,R,120,tt0465538,7.2,163878,0,1,0,0
tm31187,The Other Boleyn Girl,2008,PG-13,115,tt0467200,6.7,111694,0,0,0,0
tm252951,Brother's Shadow,2006,,91,tt0468458,6.1,147,0,0,0,0
tm175687,Sir! No Sir!,2005,,85,tt0469589,7.6,778,0,0,0,0
tm36644,World Trade Center,2006,PG-13,129,tt0469641,6.0,83129,0,0,0,0
tm168921,The Smurfs,2011,PG,103,tt0472181,5.4,89316,0,0,0,0
tm39557,Jaane Tu... Ya Jaane Na,2008,,155,tt0473367,7.4,26738,0,1,0,0
tm89764,Inuyasha the Movie 4: Fire on the Mystic Island,2004,PG-13,88,tt0473658,7.2,1826,0,0,0,0
tm120609,"Hail, Caesar!",2016,PG-13,106,tt0475290,6.3,132821,0,0,0,0
tm165809,Bluffmaster!,2005,PG,137,tt0476527,6.6,6313,0,0,0,0
tm80339,Naruto: Ninja Clash in the Land of Snow,2004,PG-13,82,tt0476680,6.6,6759,0,0,0,0
tm33729,Taxi No. 9 2 11,2006,,116,tt0476884,7.2,9897,0,0,0,0
tm77649,Premonition,2007,PG-13,96,tt0477071,5.9,78119,0,0,0,0
tm254745,Frontiers of Dreams and Fears,2001,,56,tt0477653,8.3,54,0,0,0,0
tm40009,21,2008,PG-13,123,tt0478087,6.8,247039,0,0,0,0
tm33981,Bon Cop Bad Cop,2006,PG-13,116,tt0479647,6.5,61,0,0,0,0
tm70222,Sivaji: The Boss,2007,PG-13,189,tt0479751,7.5,19556,0,1,0,0
tm173624,Hall Pass,2011,R,105,tt0480687,5.9,125098,0,0,0,0
tm168869,Da Kath & Kim Code,2005,,90,tt0484275,7.3,904,0,0,0,0
tm28905,Beerfest,2006,R,110,tt0486551,6.2,67748,0,0,0,0
tm41508,First Sunday,2008,PG-13,96,tt0486578,4.5,10834,0,0,0,0
tm84906,Stardust,2007,PG-13,122,tt0486655,7.6,269043,0,1,0,0
ts20573,The IT Crowd,2006,TV-14,25,tt0487831,8.5,147409,0,0,0,1
ts21421,Pocoyo,2005,TV-G,11,tt0487849,3.9,93,0,0,0,0
tm183963,Dreamer: Inspired By a True Story,2005,PG,106,tt0487897,6.8,13034,0,0,0,0
tm83175,Welcome,2007,,160,tt0488798,6.9,21799,0,1,0,0
tm311516,Koi Aap Sa,2005,,142,tt0488840,5.5,261,0,0,0,0
ts21706,H2O: Just Add Water,2006,TV-PG,25,tt0491603,7.2,14782,0,0,0,0
tm25842,A Lion in the House,2006,,225,tt0492472,8.7,312,0,0,0,0
tm170873,My Suicide,2009,R,107,tt0492896,7.0,1936,0,0,0,0
tm23077,Vivah,2006,,175,tt0494290,6.6,9793,0,0,0,0
ts12724,30 Rock,2006,TV-14,25,tt0496424,8.3,121514,0,0,0,1
tm226362,Bosta,2005,,112,tt0497335,6.4,603,0,0,0,0
tm72587,Guru,2007,PG-13,166,tt0499375,7.7,23541,0,1,0,0
tm64817,Jerry Seinfeld: I'm Telling You for the Last Time,1998,G,75,tt0500140,7.9,5834,0,0,0,0
ts20604,Friday Night Lights,2006,TV-14,43,tt0758745,8.7,64449,0,0,0,1
tm141390,Friday the 13th,2009,R,97,tt0758746,5.5,105938,0,0,0,0
tm76066,Into the Wild,2007,R,140,tt0758758,8.1,611379,0,1,0,0
tm36188,Body of Lies,2008,R,128,tt0758774,7.1,224896,0,1,0,0
tm78767,I Now Pronounce You Chuck & Larry,2007,PG-13,115,tt0762107,5.9,146625,0,0,0,0
tm183547,Escape from Planet Earth,2012,PG,89,tt0765446,5.8,25639,0,0,0,0
tm68191,My Führer,2007,,89,tt0780568,5.5,4430,0,0,0,0
ts55720,GLOW,2017,TV-MA,34,tt0784878,8.0,44751,0,0,0,1
tm22294,Deck the Halls,2006,PG,93,tt0790604,5.0,27797,0,0,0,0
tm346951,What's Up?,2006,,95,tt0791180,2.9,315,0,0,0,0
tm177687,Naruto: Legend of the Stone of Gelel,2005,PG-13,96,tt0791188,6.4,4297,0,0,0,0
ts29199,Monty Python's Personal Best,2006,TV-PG,56,tt0795156,7.9,437,0,0,0,0
tm78790,Namastey London,2007,PG,131,tt0795434,7.1,21745,0,1,0,0
tm178712,Scary Movie 5,2013,PG-13,86,tt0795461,3.5,70814,0,0,0,0
tm71119,Delta Farce,2007,PG-13,90,tt0800003,3.6,11138,0,0,0,0
tm33545,Forgetting Sarah Marshall,2008,R,111,tt0800039,7.1,280121,0,1,0,0
tm455636,The Dirt,2019,R,108,tt0800325,6.9,47603,0,1,0,0
tm77348,Life in a Metro,2007,,124,tt0800956,7.4,11934,0,1,0,0
tm21956,Anthony Kaun Hai?,2006,,127,tt0800981,5.2,664,0,0,0,0
tm30289,Jeff Dunham: Arguing with Myself,2006,PG-13,76,tt0806102,8.0,3984,0,0,0,0
tm172482,Sohni Mahiwal,1984,,160,tt0807047,6.1,297,0,0,0,0
tm77863,Honeymoon Travels Pvt. Ltd.,2007,PG-13,118,tt0808306,6.1,2609,0,0,0,0
tm199700,The Danish Girl,2015,R,119,tt0810819,7.1,180805,0,1,0,0
tm178323,Jack and Jill,2011,PG,91,tt0810913,3.3,83727,0,0,0,0
tm84316,Shootout at Lokhandwala,2007,PG-13,145,tt0811066,7.1,10139,0,1,0,0
tm22989,Jim Gaffigan: Beyond the Pale,2006,,72,tt0815456,7.9,3940,0,0,0,0
ts20544,Ouran High School Host Club,2006,TV-14,23,tt0816397,8.2,9763,0,0,0,0
tm84371,Shooter,2007,R,124,tt0822854,7.2,329417,0,1,0,0
tm74780,The Bucket List,2007,PG-13,97,tt0825232,7.4,242733,0,1,0,0
tm26897,Quantum of Solace,2008,PG-13,106,tt0830515,6.6,441023,0,0,0,0
tm78067,The Girl Next Door,2007,R,91,tt0830558,6.5,26035,0,0,0,0
tm233317,Pee-wee's Big Holiday,2016,PG,90,tt0837156,6.1,7985,0,0,0,0
tm150260,Cloudy with a Chance of Meatballs,2009,PG,90,tt0844471,6.9,226225,0,1,0,0
tm22558,Mukhsin,2006,,95,tt0863091,7.3,382,0,0,0,0
tm161029,Mr. Peabody & Sherman,2014,PG,92,tt0864835,6.8,68790,0,0,0,0
tm22493,Katt Williams: The Pimp Chronicles Pt. 1,2006,,46,tt0865482,7.6,1780,0,0,0,0
ts55939,Bonus Family,2017,,44,tt0869654,2.3,15,0,0,0,0
ts11313,DEATH NOTE,2006,TV-14,24,tt0877057,9.0,302147,0,0,1,1
tm133374,The Blind Side,2009,PG-13,129,tt0878804,7.6,323939,0,1,0,0
tm25029,Eternal Summer,2006,,105,tt0885520,7.0,2630,0,0,0,0
tm129971,Luck by Chance,2009,,155,tt0886539,7.1,10206,0,1,0,0
tm87484,How to Train Your Dragon,2010,PG,98,tt0892769,8.1,719717,0,1,0,0
tm109137,Shrek Forever After,2010,PG,93,tt0892791,6.3,200354,0,0,0,0
tm78671,Cleaner,2007,R,88,tt0896798,6.1,41052,0,0,0,0
ts4,Breaking Bad,2008,TV-MA,48,tt0903747,9.5,1727694,0,0,1,1
ts13411,Cocaine,2005,TV-14,44,tt0907286,7.1,60,0,0,0,0
ts86169,The Innocent Man,2018,TV-MA,47,tt0914376,7.3,5883,0,0,0,0
tm80455,Manorama Six Feet Under,2007,R,137,tt0920464,7.6,8043,0,0,0,0
tm21155,Falafel,2006,,80,tt0922424,6.7,209,0,0,0,0
tm85563,Ezra,2007,,105,tt0923688,6.4,274,0,0,0,0
tm81864,Twins Mission,2007,,103,tt0934949,5.2,686,0,0,0,0
tm184224,Sinbad: Afros and Bellbottoms,1993,PG-13,59,tt0938331,7.8,166,0,0,0,0
tm64729,Sinbad: Nothin' but the Funk,1998,,55,tt0938332,6.2,65,0,0,0,0
tm104933,Sinbad: Son of a Preacher Man,1996,,56,tt0938333,6.7,115,0,0,0,0
ts35155,Gurren Lagann,2007,TV-14,24,tt0948103,8.3,17024,0,0,0,1
tm192431,The Devil's Own,1997,R,107,tt0962637,6.2,64625,0,0,0,0
ts18465,Dale's Supermarket Sweep,1993,TV-G,21,tt0962853,7.1,39,0,0,0,0
tm44530,Fashion,2008,PG-13,167,tt0964516,6.9,12468,0,1,0,0
ts22018,iCarly,2007,TV-G,26,tt0972534,6.7,38281,0,0,1,0
tm176356,Sucker Punch,2011,PG-13,110,tt0978764,6.0,241111,0,0,0,0
tm85369,Hattrick,2007,PG,110,tt0979891,4.3,493,0,0,0,0
ts33559,Shaun the Sheep,2007,TV-G,7,tt0983983,8.0,25,0,0,0,0
ts52849,Horrid Henry,2006,,12,tt0985991,6.3,912,0,0,0,0
tm83786,Like Stars on Earth,2007,PG,165,tt0986264,8.3,188234,1,1,0,0
tm241875,Frank & Cindy,2007,,73,tt0986354,7.0,344,0,0,0,0
tm154187,Sherlock Holmes,2009,PG-13,129,tt0988045,7.6,620154,0,1,0,0
tm80059,Naruto Shippuden the Movie,2007,PG-13,94,tt0988982,6.7,4016,0,0,0,0
tm76399,A Love Story,2007,,117,tt0990433,6.4,142,0,0,0,0
tm456513,Army of the Dead,2021,R,148,tt0993840,5.7,166882,0,0,0,0
ts12787,Code Geass: Lelouch of the Rebellion,2006,TV-14,24,tt0994314,8.7,62367,0,0,0,1
tm681578,The Rental,2020,R,88,tt10003008,5.7,29201,0,0,0,0
tm838765,A Christmas Prince: The Royal Baby,2019,,84,tt10006006,5.3,6704,0,0,0,0
tm466255,Kevin Hart: Irresponsible,2019,,60,tt10009796,6.5,4437,0,0,0,0
tm822907,Patsy & Loretta,2019,,88,tt10016704,6.8,1000,0,0,0,0
tm467735,Liss Pereira: Reteniendo Liquidos,2019,,59,tt10018436,6.4,94,0,0,0,0
ts20526,The Game,2006,TV-14,22,tt10020984,6.6,4417,0,0,0,0
tm123789,The Young Messiah,2016,PG-13,120,tt1002563,5.6,3542,0,0,0,0
ts89331,My Husband Won't Fit,2019,TV-MA,34,tt10027946,6.7,798,0,0,0,0
tm466850,Ricardo Quevedo: los amargados somos más,2019,,58,tt10027954,7.3,96,0,0,0,0
ts89326,Persona,2019,TV-MA,22,tt10027990,6.6,1164,0,0,0,0
tm681614,Grandmother's Farm,2013,,71,tt10033686,2.9,74,0,0,0,0
tm884616,Quiet,2020,,102,tt10035478,6.4,320,0,0,0,0
ts190462,Gentefied,2020,TV-MA,30,tt10037034,7.3,2641,0,0,0,0
tm994923,"Our Lady of San Juan, Four Centuries of Miracles",2021,,122,tt10038660,6.1,79,0,0,0,0
tm460149,My Stupid Boss 2,2019,,94,tt10039468,6.6,451,0,0,0,0
tm474405,Between Maybes,2019,,107,tt10044704,6.2,172,0,0,0,0
ts89231,You vs. Wild,2019,TV-PG,20,tt10044952,6.6,2570,0,0,0,0
ts89259,The Queen's Gambit,2020,TV-MA,56,tt10048342,8.6,406350,0,0,0,1
tm893816,Desperados,2020,,105,tt10050362,5.2,10030,0,0,0,0
ts188861,Battle Kitty,2022,TV-Y7,32,tt10050740,7.4,60,0,0,0,0
ts89895,Mighty Little Bheem,2019,TV-Y,6,tt10050752,6.4,249,0,0,0,0
tm469400,Brené Brown: The Call to Courage,2019,,76,tt10050766,7.7,1516,0,0,0,0
ts90234,I Think You Should Leave with Tim Robinson,2019,TV-MA,16,tt10050772,7.9,11411,0,0,0,1
ts89347,Street Food,2019,TV-G,37,tt10050778,7.9,2712,0,0,0,0
tm467299,Anthony Jeselnik: Fire in the Maternity Ward,2019,,64,tt10050780,7.2,3547,0,0,0,0
tm464435,Grass Is Greener,2019,,97,tt10050782,7.1,1322,0,0,0,0
ts191698,Little Baby Bum,2011,TV-Y,5,tt10051854,6.4,94,0,0,0,0
ts89832,Abyss,2019,TV-14,61,tt10055734,7.1,2131,0,0,0,0
tm679284,The Knight Before Christmas,2019,,92,tt10060094,5.5,17762,0,0,0,0
ts235758,Never Have I Ever,2020,TV-14,28,tt10062292,7.8,45346,0,0,0,1
ts190452,Stolen Away,2020,TV-14,48,tt10064124,7.1,2314,0,0,0,0
tm462809,The Wedding Shaman,2019,,111,tt10066526,7.1,158,0,0,0,0
ts189422,Home for Christmas,2019,TV-MA,29,tt10069398,7.7,13670,0,0,0,1
ts223344,The Gift,2019,TV-MA,45,tt10075318,7.0,21582,0,0,0,0
tm810642,Manmadhudu 2,2019,,155,tt10076106,4.8,693,0,0,0,0
tm464284,We Are Legends,2019,,108,tt10076722,5.1,193,0,0,0,0
tm469966,The Unknown Saint,2020,,100,tt10077998,6.5,1092,0,0,0,0
tm461349,Stars in the Sky: A Hunting Story,2018,,69,tt10078502,7.3,333,0,0,0,0
tm684591,Freej Al Taibeen,2018,PG-13,100,tt10078900,5.8,9,0,0,0,0
tm679270,Evvarikee Cheppoddu,2019,,133,tt10081202,7.2,404,0,0,0,0
tm848261,Aaviri,2019,,113,tt10081210,4.0,95,0,0,0,0
tm857461,Gangubai Kathiawadi,2022,,157,tt10083340,7.0,44045,0,1,0,0
ts189314,Tiffany Haddish Presents: They Ready,2019,TV-14,23,tt10085386,6.5,555,0,0,0,0
ts192297,Morphle,2019,TV-Y,6,tt10087694,5.1,77,0,0,0,0
tm467955,Francesco De Carlo: Cose di Questo Mondo,2019,,61,tt10087952,6.3,110,0,0,0,0
tm468824,Super Monsters Furever Friends,2019,,58,tt10087988,5.7,71,0,0,0,0
ts89330,Stay Tuned!,2019,TV-14,46,tt10088086,7.5,343,0,0,0,0
tm838705,Holiday Rush,2019,,94,tt10091530,4.9,2705,0,0,0,0
ts192440,Garth Brooks: The Road I'm On,2019,TV-PG,86,tt10095402,7.4,285,0,0,0,0
tm925218,Monster Run,2020,,104,tt10097484,5.2,391,0,0,0,0
tm475430,Super Me,2019,,102,tt10097544,5.8,1527,0,0,0,0
ts191285,The Prince of Tennis ~ Match! Tennis Juniors ~,2019,TV-PG,45,tt10097916,7.6,206,0,0,0,0
tm1001095,Roohi,2021,,134,tt10098288,4.4,9912,0,0,0,0
ts225651,Feel Good,2020,TV-MA,25,tt10098620,7.5,10317,0,0,0,1
tm841825,My Little Pony: A New Generation,2021,PG,91,tt10101702,6.8,3468,0,0,0,0
tm981475,Illegal Woman,2020,,119,tt10101806,6.2,196,0,0,0,0
tm27275,Life's Speed Bump,2006,,110,tt1010422,6.6,2693,0,0,0,0
ts188840,Seis Manos,2019,TV-MA,26,tt10106108,7.1,1573,0,0,0,0
ts42014,60 Days In,2016,TV-14,46,tt10112398,7.6,2616,0,0,0,0
tm1020073,Thunder Force,2021,PG-13,107,tt10121392,4.4,40788,0,0,0,0
tm466854,Uriyadi 2,2019,G,119,tt10121762,7.1,880,0,0,0,0
tm466832,Dragon Quest: Your Story,2019,PG,103,tt10127562,6.5,2780,0,0,0,0
tm469025,Franco Escamilla: bienvenido al mundo,2019,,54,tt10128616,7.0,221,0,0,0,0
tm45720,Bye Bye London,1982,,170,tt10130668,8.7,154,0,0,0,0
ts192196,Q-Force,2021,TV-MA,23,tt10140028,6.4,4963,0,0,0,0
ts89740,The Defected,2019,TV-14,42,tt10141612,7.4,68,0,0,0,0
ts42432,28 Faces of the Moon,2016,TV-14,18,tt10145322,6.4,25,0,0,0,0
ts187443,The Minions of Midas,2020,TV-MA,53,tt10147520,6.6,4065,0,0,0,0
tm467467,Homecoming: A Film by Beyoncé,2019,PG-13,137,tt10147546,7.4,7013,0,0,0,0
ts287438,The Innocent,2021,TV-MA,58,tt10147644,7.8,29019,0,0,0,1
tm855340,Thalaivii,2021,G,153,tt10152736,5.9,30439,0,0,0,0
tm683841,"Hello, Love, Goodbye",2019,,118,tt10156112,7.4,1033,0,0,0,0
tm678022,The Prom,2020,PG-13,130,tt10161886,5.9,26197,0,0,0,0
ts85568,Perfume,2018,TV-MA,29,tt10163260,7.1,8536,0,0,0,0
tm1098060,Shadow Parties,2021,,116,tt10168094,6.2,9,0,0,0,0
tm33067,Race,2008,PG-13,161,tt1017456,6.9,63,0,0,0,0
tm678035,Uncle Naji in UAE,2019,PG-13,95,tt10181594,5.0,59,0,0,0,0
tm883189,Dangerous Lies,2020,,96,tt10183816,5.3,16731,0,0,0,0
ts90023,AlRawabi School for Girls,2021,TV-14,48,tt10183912,7.4,5708,0,0,0,0
ts288350,Julie and the Phantoms,2020,TV-G,2,tt10183988,8.4,9461,0,0,0,0
ts90980,It's Bruno!,2019,TV-MA,3,tt10186846,7.5,2886,0,0,0,0
tm675820,A Boy Called Christmas,2021,PG,106,tt10187208,6.7,20838,0,0,0,0
tm166321,Our Brand Is Crisis,2015,R,108,tt1018765,6.1,22147,0,0,0,0
tm857051,Forensic,2020,PG-13,134,tt10187680,6.8,4813,0,0,0,0
ts91087,One Spring Night,2019,,47,tt10192576,7.9,2503,0,0,0,0
tm840723,Ramprasad Ki Tehrvi,2019,,106,tt10196464,7.5,5283,0,0,0,0
tm469193,Atlantics,2019,PG-13,106,tt10199586,6.7,9306,0,0,0,0
tm827508,The Boys in the Band,2020,R,121,tt10199914,6.8,14938,0,0,0,0
tm216753,Old Thieves: The Legend of Artegio,2007,,97,tt1020042,8.0,314,0,0,0,0
ts87884,Sons of the Caliphate,2015,TV-14,39,tt10202268,7.4,32,0,0,0,0
ts90093,The Pentaverate,2022,TV-MA,27,tt10203880,6.1,3409,0,0,0,0
tm468651,Kandasamys: The Wedding,2019,,98,tt10217780,6.0,226,0,0,0,0
ts187541,Hotel Del Luna,2019,TV-14,80,tt10220588,8.2,7832,0,0,0,0
ts221891,Legend Quest: Masters of Myth,2019,TV-Y7,25,tt10228032,7.6,126,0,0,0,0
tm362072,Monster,2021,R,98,tt10229074,6.5,5574,0,0,0,0
tm933826,Serious Men,2020,,115,tt10230414,6.8,7390,0,0,0,0
tm921416,Class of '83,2020,,98,tt10230422,5.8,5571,0,0,0,0
tm886214,Mrs. Serial Killer,2020,,106,tt10230426,5.3,19630,0,0,0,0
tm854786,Yeh Ballet,2020,PG-13,117,tt10230436,7.5,1312,0,0,0,0
tm1038327,Beckett,2021,R,109,tt10230994,5.6,25253,0,0,0,0
ts311985,Inside Job,2021,TV-MA,28,tt10231312,7.6,15137,0,0,0,1
tm940566,Kaali Khuhi,2020,,90,tt10235600,3.5,1207,0,0,0,0
ts188367,Bombay Begums,2021,TV-MA,49,tt10238792,5.3,4841,0,0,0,0
tm677904,2 Weeks in Lagos,2019,,107,tt10241024,6.6,33,0,0,0,0
ts191121,Reality Z,2020,TV-MA,31,tt10241238,5.6,2437,0,0,0,0
tm474721,Saverio Raimondo: Il Satiro Parlante,2019,PG-13,53,tt10242216,5.6,51,0,0,0,0
ts90511,Crime Diaries: Night Out,2019,TV-MA,45,tt10242266,7.3,850,0,0,0,0
ts90995,1994,2019,TV-MA,178,tt10243640,7.5,514,0,0,0,0
tm474618,A Tale of Two Kitchens,2019,,29,tt10243660,6.5,145,0,0,0,0
tm473813,Chopsticks,2019,,100,tt10243678,6.5,4689,0,0,0,0
ts189405,Killer Ratings,2019,TV-MA,50,tt10243692,7.6,1671,0,0,0,0
ts185885,Oktoberfest: Beer & Blood,2020,TV-MA,48,tt10244612,6.8,2119,0,0,0,0
tm60292,Argo,2012,R,120,tt1024648,7.7,600392,0,1,0,0
tm65839,Just Another Love Story,2007,,100,tt1024942,7.2,4849,0,0,0,0
tm73058,Om Shanti Om,2007,PG,162,tt1024943,6.7,42597,0,0,0,0
ts90902,Search: WWW,2019,,72,tt10253244,7.9,1308,0,0,0,0
tm472411,Iron Fists and Kung Fu Kicks,2019,,108,tt10255782,6.6,1146,0,0,0,0
ts90063,Put Your Head on My Shoulder,2019,TV-Y7,40,tt10265158,8.0,2063,0,0,0,0
ts187386,My Perfect Landing,2020,TV-G,25,tt10268080,6.6,161,0,0,0,0
tm916997,Work It,2020,PG-13,93,tt10276470,6.1,12828,0,0,0,0
tm674494,4th Republic,2019,,119,tt10279102,6.2,29,0,0,0,0
tm676905,Hire a Woman,2019,,109,tt10279104,7.4,30,0,0,0,0
ts90466,Hong Kong West Side Stories,2019,TV-MA,23,tt10284430,5.7,6,0,0,0,0
tm674099,Rose Island,2020,,117,tt10287954,7.0,20019,0,1,0,0
tm675171,The Black Godfather,2019,,118,tt10289996,7.4,1341,0,0,0,0
tm472231,Si Doel the Movie 2,2019,,95,tt10290062,7.0,182,0,0,0,0
tm674063,The Power of the Dog,2021,R,126,tt10293406,6.9,158487,0,1,0,0
ts235655,Outer Banks,2020,TV-MA,49,tt10293938,7.5,43404,0,0,0,1
tm886193,Laabam,2021,,144,tt10300450,3.4,777,0,0,0,0
ts187070,Pup Academy,2019,TV-Y,26,tt10302548,6.6,498,0,0,0,0
tm676311,Sightless,2020,,89,tt10303430,5.5,8113,0,0,0,0
tm856375,The Decline,2020,R,83,tt10307440,6.0,8675,0,0,0,0
tm1023388,Madame Claude,2021,,112,tt10307724,5.4,3282,0,0,0,0
tm470252,Calum von Moger: Unbroken,2019,,93,tt10308686,6.3,828,0,0,0,0
ts188991,Someone Has to Die,2020,TV-MA,50,tt10311932,6.3,4718,0,0,0,0
ts90640,The Writer,2019,TV-14,34,tt10312958,8.2,30,0,0,0,0
tm674135,Brother in Love,2019,,115,tt10320050,7.1,5778,0,0,0,0
tm673809,Schumacher,2021,,112,tt10322274,7.4,21558,0,1,0,0
tm678851,Article 15,2019,,130,tt10324144,8.2,32336,0,1,0,0
tm885775,Unbreakable Kimmy Schmidt: Kimmy vs. the Reverend,2020,PG-13,80,tt10324166,7.0,5211,0,0,0,0
tm826563,A Cinderella Story: Christmas Wish,2019,PG,93,tt10326928,5.3,2279,0,0,0,0
tm675214,Mokalik (Mechanic),2019,,100,tt10327136,6.2,148,0,0,0,0
ts88821,I Hear You,2019,TV-14,45,tt10327440,7.3,560,0,0,0,0
tm670553,Your Name Engraved Herein,2020,,118,tt10329134,7.3,5628,0,0,0,0
tm884581,Rich in Love,2020,,104,tt10329566,6.0,2616,0,0,0,0
tm863823,Finding 'Ohana,2021,PG,123,tt10332588,6.1,9819,0,0,0,0
ts3666,Den-noh Coil,2007,TV-Y7,25,tt1033796,7.9,863,0,0,0,0
ts58155,Alias Grace,2017,TV-MA,44,tt1034007,7.7,31577,0,0,0,1
tm813372,Etharkkum Thunindhavan,2022,,151,tt10340562,7.2,9968,0,0,0,0
ts88352,Designated Survivor: 60 Days,2019,,74,tt10340990,8.1,1201,0,0,0,0
tm814150,How I Became a Super Hero,2020,,97,tt10345590,5.8,5047,0,0,0,0
tm507191,Mayday Life,2019,,112,tt10346206,6.7,122,0,0,0,0
ts214463,"Los Briceño, una familia todo terreno",2019,,46,tt10348478,8.0,133,0,0,0,0
ts214462,The Queen and the Conqueror,2020,TV-14,46,tt10348700,6.6,172,0,0,0,0
tm474496,Mujeres arriba,2020,,100,tt10349240,3.8,468,0,0,0,0
